id,name,created_at,advertisers_entities.id,entities.short_name,entities.is_active,entities.is_political,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
1003271e-49d1-4e37-b6c0-3f026d955dc1,FVD Amsterdam,2022-08-16T15:25:38.828Z,21f80983-a6ce-43fd-8eba-95aaf4870350,FvD,true,true,Netherlands,nl,1519997944789254,FVD Amsterdam,Facebook
217e85e2-e1f6-433e-b133-a537d1a84793,FVD Drenthe,2023-03-08T15:23:34.199Z,bc1d13d0-5d12-4284-886a-ddc74bdacd8e,FvD,true,true,Netherlands,nl,940134542788638,FVD Drenthe,Facebook
3dd589ec-7a43-4d9c-b083-e81f48cca47b,JFVD,2022-08-16T15:25:38.820Z,0a47de2c-e31c-4fff-8c7a-c7a09859297f,FvD,true,true,Netherlands,nl,1310158545730624,JFVD,Facebook
9499faab-2e18-4745-9c1e-206b2c5891ff,FVD Noord-Brabant,2022-08-16T15:25:38.824Z,82997d73-31cb-4a25-bfd8-a538f3aa2ab9,FvD,true,true,Netherlands,nl,306407210253856,FVD Noord-Brabant,Facebook
ce992b03-79f2-4488-81c8-b15f78c333ed,Thierry Baudet,2022-08-16T15:25:36.542Z,123c0cd3-2d6f-4cfe-ae87-e261a8198081,FvD,true,true,Netherlands,nl,379837259062033,Thierry Baudet,Facebook
df2ae552-24ea-416d-a886-b68f36b54c99,Forum voor Democratie Noord-Holland -FVD,2022-08-16T15:25:38.816Z,5ffa1465-6588-48af-9aef-fc3893cff57b,FvD,true,true,Netherlands,nl,309140246675079,Forum voor Democratie Noord-Holland -FVD,Facebook
fcace198-afa6-4b73-a78a-2ee0b919e9ba,Forum voor Democratie Zeeland,2022-08-16T15:25:38.820Z,d6a1e8d1-fca2-4972-a6a0-bf6abe9c46c9,FvD,true,true,Netherlands,nl,1631684917126244,Forum voor Democratie Zeeland,Facebook
fe11045d-1641-4656-99f6-fe6be6126b5c,Forum voor Democratie - FvD ,2022-08-16T15:25:36.539Z,bc5a5cf3-3f8d-45fe-aa1c-786ee95c4611,FvD,true,true,Netherlands,nl,609816282477420,Forum voor Democratie - FvD ,Facebook
014154d9-09e8-4366-8741-e5dbddad58f8,GroenLinks Flevoland,2022-08-16T15:25:39.352Z,3e1fc8a1-18a3-49f7-9e41-f809ba31572a,GL,true,true,Netherlands,nl,227891484046459,GroenLinks Flevoland,Facebook
02a6cab9-942a-48c8-9608-8675c0d9e196,groenlinksnop,2023-03-07T10:53:46.930Z,489f23fa-f090-40aa-bc54-48b5b0a23407,GL,true,true,Netherlands,nl,107008192281537,groenlinksnop,Facebook
03be484b-100f-4e5c-aa53-a41a6526de7d,GroenLinks Oosterhout,2022-08-16T15:25:39.307Z,b2f90c7e-f420-4839-beca-c0bff0c469f5,GL,true,true,Netherlands,nl,434409393299952,GroenLinks Oosterhout,Facebook
063b35aa-3418-42aa-a3a4-4b8af39365db,"DWARS, GroenLinkse Jongeren",2022-08-16T15:25:38.953Z,fd22e49c-e622-491d-bc1b-880c34bdebc3,GL,true,true,Netherlands,nl,610950552253067,"DWARS, GroenLinkse Jongeren",Facebook
06fd2ca0-b5d0-4b90-8140-c0589b5b834c,GroenLinks Aa en Hunze,2022-08-16T15:25:39.404Z,5bea92d7-9f15-4aac-a0ca-253ace157c85,GL,true,true,Netherlands,nl,1940934655935968,GroenLinks Aa en Hunze,Facebook
13c87113-31bd-4e55-b2bc-51bbbb0c8238,Judith Sargentini,2022-08-16T15:25:38.883Z,915db2a0-2b43-41ab-aabb-d07a817c30d7,GL,true,true,Netherlands,nl,296489277060163,Judith Sargentini,Facebook
1511fb1f-4294-4db0-8ad9-0303826c452f,GroenLinks Sittard-Geleen,2022-08-16T15:25:39.002Z,89687995-f43d-4628-ac59-864efea8de2d,GL,true,true,Netherlands,nl,386396184818902,GroenLinks Sittard-Geleen,Facebook
15793e48-8038-4105-9636-fd05a18e306d,Tineke Strik,2022-08-16T15:25:38.946Z,5466aad4-8c6b-41ca-9b42-15c557d22803,GL,true,true,Netherlands,nl,783842828375820,Tineke Strik,Facebook
28b99634-8dd3-4c77-a145-19f31c4777b1,GroenLinks Lutty van den Berg,2022-08-16T15:25:39.112Z,37f77ed1-a637-4194-b0b2-5bcf0e74b68c,GL,true,true,Netherlands,nl,873148779417275,GroenLinks Lutty van den Berg,Facebook
2c6569e7-b51f-4a8a-81de-7f4b594f1949,GroenLinks Texel,2023-03-01T10:53:44.483Z,ca141f36-458c-42d9-83d6-3b550d8958e4,GL,true,true,Netherlands,nl,283811678740257,GroenLinks Texel,Facebook
3434221c-6c70-4242-a827-436b3edef3ee,PAL GroenLinks,2022-08-16T15:25:39.352Z,b5de84ca-73bc-4b95-a9aa-fb7acfa4bba2,GL,true,true,Netherlands,nl,387703957918671,PAL GroenLinks,Facebook
34b5c3a6-bb8a-42ff-8843-750b99e8914a,GroenLinks Ooststellingwerf,2023-03-10T10:53:38.614Z,4a9052de-094d-4b20-8a50-28cf17b292fc,GL,true,true,Netherlands,nl,1798055543846554,GroenLinks Ooststellingwerf,Facebook
3ac7d9cf-a41c-4f27-b2ac-65abbf717e31,GroenLinks Drenthe,2022-08-16T15:25:39.083Z,35fa95b6-2d84-4a8f-8305-72b21bab8ce1,GL,true,true,Netherlands,nl,573092316220069,GroenLinks Drenthe,Facebook
40a01228-464c-469e-bd80-551c0d75da85,GroenLinks Leidschendam-Voorburg,2022-08-16T15:25:39.115Z,05067799-311c-4f30-bb5b-3e31663c00c4,GL,true,true,Netherlands,nl,270050976436396,GroenLinks Leidschendam-Voorburg,Facebook
40eabbdd-4b44-49f9-bab5-42d30c3ca861,GroenLinks Edam-Volendam,2022-08-16T15:25:39.088Z,2ad34c9c-a4e4-44b5-97a8-150951f5f4f7,GL,true,true,Netherlands,nl,174522982750697,GroenLinks Edam-Volendam,Facebook
41f37948-1f05-4331-ae11-57bb86044698,GroenLinks Parkstad,2023-02-28T10:53:56.617Z,802bf922-3338-43cf-ac55-d0da8fa13fc2,GL,true,true,Netherlands,nl,381853668686946,GroenLinks Parkstad,Facebook
4766f83c-6ccc-4e3c-a43e-5c0e1b962876,GroenLinks Limburg,2023-02-24T10:53:52.218Z,3b2f2841-4daa-4020-bb87-37278c77504b,GL,true,true,Netherlands,nl,277830172423745,GroenLinks Limburg,Facebook
4aca0e2e-92e4-4b9f-8b39-142b62db965d,Groenlinks Baarn,2022-08-16T15:25:39.404Z,1e7bf7dc-8f4d-49e9-b67d-24af3ff77d05,GL,true,true,Netherlands,nl,698044973586589,Groenlinks Baarn,Facebook
5308972f-be42-4aab-b6ef-78f909b392fd,GroenLinks Geldrop-Mierlo,2023-03-08T10:53:45.421Z,4903bc9d-1d7e-4a9d-8eb4-eabc1b0c6a4d,GL,true,true,Netherlands,nl,433287416715768,GroenLinks Geldrop-Mierlo,Facebook
55ce8898-acec-432a-8640-6621980c9463,GrienLinks Fryslân,2023-03-15T10:53:54.679Z,8eb9b623-1417-4782-a23f-20ec3b944e32,GL,true,true,Netherlands,nl,1565411110337498,GrienLinks Fryslân,Facebook
571cbee2-49fd-4c83-b071-c8f9656ab1af,GroenLinks Weststellingwerf,2022-08-16T15:25:39.280Z,0d75bade-9fbf-4554-aaf3-e6ce483fa19d,GL,true,true,Netherlands,nl,995464427271491,GroenLinks Weststellingwerf,Facebook
59d26223-d36d-498e-a1e8-f5c4bbc1b74b,GroenLinks Gelderland,2023-03-15T10:53:54.794Z,26dd03f3-ba8c-4d0d-bafb-327ad814ca27,GL,true,true,Netherlands,nl,439958286016356,GroenLinks Gelderland,Facebook
5ca52bd6-444c-455e-8ea8-834cfa8cb485,GroenLinks Helmond,2022-08-16T15:25:39.018Z,b37d7ae7-212e-4f48-9178-f55304c4387d,GL,true,true,Netherlands,nl,1411283215766694,GroenLinks Helmond,Facebook
64e209da-b53e-4ce2-b982-6df16d69c4a9,Kim van Sparrentak,2022-08-16T15:25:38.857Z,b82f921a-36a2-4857-bbef-9913d2fe99b8,GL,true,true,Netherlands,nl,2326697260991619,Kim van Sparrentak,Facebook
64f78bf7-d401-45f6-bb35-9abf21caac41,GroenLinks Westerkwartier,2022-08-16T15:25:39.280Z,3d3e38cc-82a1-42ef-a250-24645c89c227,GL,true,true,Netherlands,nl,241078299830628,GroenLinks Westerkwartier,Facebook
65856cec-8d1b-42b3-9ea7-4adb2bd280a6,GroenLinks Berg en Dal,2022-08-16T15:25:39.211Z,065019a9-1f20-4764-ad2b-91937239d8ca,GL,true,true,Netherlands,nl,153189941370381,GroenLinks Berg en Dal,Facebook
6ba1e5bc-6264-44d7-a989-3406e2b11e36,GroenLinks Nijmegen,2022-08-16T15:25:39.442Z,d16d4273-c809-4f2c-a18e-a8dfe2776d53,GL,true,true,Netherlands,nl,383355255040336,GroenLinks Nijmegen,Facebook
6eedaf13-ff15-4f92-9a47-66105acfbd3e,Jesse Klaver,2022-08-16T15:25:36.404Z,74878a45-4458-44b0-b12b-846feb00d311,GL,true,true,Netherlands,nl,687496011309020,Jesse Klaver,Facebook
6fbbe365-f994-4724-91d7-3de4571c4f91,GroenLinks De Bilt,2023-03-11T10:53:49.869Z,bf5fd4e0-9646-4643-95c4-12b5313806e1,GL,true,true,Netherlands,nl,206634616180389,GroenLinks De Bilt,Facebook
732608ef-b574-4ded-9a94-3f7262cb21b3,GroenLinks Provincie Groningen,2023-03-16T10:53:52.029Z,d9d51256-90e2-465f-a120-f91fb216b1b7,GL,true,true,Netherlands,nl,705292922857832,GroenLinks Provincie Groningen,Facebook
74a34e49-0f47-4386-bfd4-df14a931404a,Job van Hussen,2023-02-20T10:53:48.435Z,80054794-8a48-4345-a0bf-02c9f8ee80c6,GL,true,true,Netherlands,nl,108274228854551,Job van Hussen,Facebook
76772238-9fa3-4743-b3b2-7e66806e174f,GroenLinks Best,2022-08-16T15:25:38.992Z,81102588-8c18-4903-8413-cdb8f567833a,GL,true,true,Netherlands,nl,906928256312779,GroenLinks Best,Facebook
7ec4322a-06d9-4c17-be1d-31337a5106a3,Groenlinks Schagen,2022-08-16T15:25:39.407Z,379b80d9-d22b-46ff-81f8-605223def97f,GL,true,true,Netherlands,nl,154736434721703,Groenlinks Schagen,Facebook
850737a0-42ff-41a2-92da-2d885b3d651c,GroenLinks Sint-Michielsgestel,2022-08-16T15:25:39.445Z,689c3d86-5384-468d-a5ac-7294e49cc399,GL,true,true,Netherlands,nl,275546039601538,GroenLinks Sint-Michielsgestel,Facebook
